trans_date,first,last,merchant,category,amount,city,state,is_fraud,email
01/07/2026 05:44,Neha,Patel,Dominos,food,174.11,Mumbai,TS,0,neha.patel@mail.com
07/24/2026 22:42,Riya,Kapoor,Nike,shopping,74730.99,Pune,TS,0,riya.kapoor@mail.com
11/23/2026 20:30,Kavya,Sharma,Big Bazaar,food,60923.38,Mumbai,KA,0,kavya.sharma@mail.com
09/26/2026 18:26,Rohan,Patel,Reliance Store,shopping,69486.49,Chennai,GJ,0,rohan.patel@mail.com
06/14/2026 09:02,Rohan,Reddy,Air India,transport,64985.94,Kolkata,KA,1,rohan.reddy@mail.com
12/17/2026 14:57,Kavya,Verma,Dominos,transport,45463.64,Chennai,MH,0,kavya.verma@mail.com
11/24/2026 15:45,Neha,Mehta,Big Bazaar,food,25187.95,Ahmedabad,MH,0,neha.mehta@mail.com
03/17/2026 16:56,Neha,Patel,Swiggy,food,30042.01,Kolkata,MH,0,neha.patel@mail.com
08/24/2026 17:37,Ishaan,Kapoor,Reliance Store,electronics,1765.24,Hyderabad,DL,0,ishaan.kapoor@mail.com
07/25/2026 21:58,Riya,Verma,Ola,shopping,8841.63,Mumbai,DL,0,riya.verma@mail.com
08/27/2026 17:54,Kavya,Sharma,Big Bazaar,electronics,5460.75,Delhi,WB,0,kavya.sharma@mail.com
05/12/2026 06:18,Ishaan,Sharma,IRCTC,transport,35755.26,Ahmedabad,TN,0,ishaan.sharma@mail.com
12/27/2026 06:30,Ananya,Kapoor,Myntra,grocery,75020.77,Pune,TN,0,ananya.kapoor@mail.com
06/23/2026 04:17,Aditya,Gupta,Reliance Store,electronics,69967.67,Pune,KA,1,aditya.gupta@mail.com
09/20/2026 05:33,Aditya,Reddy,Croma,transport,73440.99,Bangalore,MH,0,aditya.reddy@mail.com
11/19/2026 17:52,Meera,Verma,Uber,grocery,36988.74,Mumbai,KA,0,meera.verma@mail.com
10/25/2026 11:37,Meera,Das,Croma,food,78366.42,Kolkata,DL,0,meera.das@mail.com
10/08/2026 11:37,Neha,Mehta,Starbucks,grocery,35527.36,Chennai,WB,0,neha.mehta@mail.com
02/18/2026 13:57,Neha,Nair,Croma,electronics,3640.13,Bangalore,WB,0,neha.nair@mail.com
01/27/2026 23:53,Ishaan,Reddy,Apple Store,food,60574.44,Delhi,TN,0,ishaan.reddy@mail.com
01/25/2026 02:36,Kavya,Nair,Croma,grocery,36921.14,Kolkata,TS,0,kavya.nair@mail.com
09/16/2026 20:44,Rohan,Das,Zomato,travel,57663.37,Pune,WB,0,rohan.das@mail.com
07/16/2026 08:10,Riya,Gupta,Big Bazaar,grocery,47254.93,Chennai,TN,0,riya.gupta@mail.com
06/04/2026 21:52,Aarav,Das,Nike,electronics,13580.99,Ahmedabad,GJ,0,aarav.das@mail.com
10/22/2026 04:06,Neha,Das,Ola,electronics,78524.85,Pune,MH,1,neha.das@mail.com
09/09/2026 17:27,Aarav,Gupta,Ola,grocery,38915.61,Hyderabad,TN,0,aarav.gupta@mail.com
10/15/2026 07:57,Ishaan,Patel,IRCTC,shopping,45188.67,Delhi,KA,0,ishaan.patel@mail.com
08/15/2026 12:44,Ananya,Sharma,Dominos,electronics,47997.59,Mumbai,TN,0,ananya.sharma@mail.com
10/08/2026 20:42,Meera,Sharma,Ola,transport,55312.03,Ahmedabad,WB,0,meera.sharma@mail.com
04/05/2026 13:05,Aarav,Verma,Reliance Store,transport,56708.07,Pune,WB,0,aarav.verma@mail.com
12/22/2026 16:26,Rohan,Verma,Big Bazaar,food,71785.46,Ahmedabad,KA,0,rohan.verma@mail.com
04/28/2026 22:01,Aditya,Sharma,Flipkart,electronics,29249.01,Hyderabad,DL,0,aditya.sharma@mail.com
11/20/2026 03:23,Kavya,Verma,Croma,electronics,64522.56,Ahmedabad,TS,1,kavya.verma@mail.com
05/03/2026 10:07,Neha,Das,Starbucks,electronics,60202.13,Ahmedabad,TN,0,neha.das@mail.com
06/22/2026 10:10,Meera,Das,Flipkart,travel,72437.92,Delhi,TN,0,meera.das@mail.com
06/09/2026 18:00,Aarav,Singh,Uber,food,39777.43,Chennai,TS,0,aarav.singh@mail.com
02/03/2026 12:22,Aarav,Mehta,IRCTC,transport,32737.32,Bangalore,TS,1,aarav.mehta@mail.com
05/10/2026 12:59,Kavya,Das,Uber,food,35532.11,Bangalore,MH,0,kavya.das@mail.com
12/28/2026 01:01,Aarav,Das,Croma,electronics,25691.98,Delhi,KA,0,aarav.das@mail.com
04/26/2026 13:04,Ishaan,Sharma,Air India,grocery,9370.87,Hyderabad,TS,0,ishaan.sharma@mail.com
03/26/2026 06:47,Arjun,Singh,Myntra,transport,73225.79,Ahmedabad,TN,0,arjun.singh@mail.com
09/20/2026 00:33,Ananya,Gupta,Dominos,shopping,40834.5,Hyderabad,GJ,1,ananya.gupta@mail.com
01/21/2026 10:23,Aditya,Kapoor,Reliance Store,electronics,48876.88,Mumbai,TN,0,aditya.kapoor@mail.com
07/27/2026 20:32,Kavya,Mehta,Nike,electronics,63895.56,Hyderabad,TN,0,kavya.mehta@mail.com
04/21/2026 02:13,Aarav,Reddy,Nike,electronics,32464.34,Chennai,GJ,0,aarav.reddy@mail.com
12/26/2026 22:01,Aditya,Patel,Big Bazaar,grocery,71375.88,Pune,DL,0,aditya.patel@mail.com
10/13/2026 00:24,Ishaan,Nair,Starbucks,shopping,5906.78,Pune,TS,0,ishaan.nair@mail.com
12/26/2026 16:34,Arjun,Verma,Ola,food,46175.57,Pune,DL,1,arjun.verma@mail.com
02/18/2026 02:45,Kavya,Patel,Myntra,travel,23660.1,Chennai,TN,0,kavya.patel@mail.com
05/19/2026 10:08,Meera,Verma,Dominos,shopping,63478.21,Pune,TS,0,meera.verma@mail.com
10/13/2026 03:22,Kavya,Reddy,Croma,grocery,11314.51,Ahmedabad,TN,0,kavya.reddy@mail.com
04/24/2026 11:37,Ananya,Patel,Apple Store,travel,34163.27,Pune,TN,0,ananya.patel@mail.com
04/02/2026 11:46,Aarav,Gupta,Flipkart,transport,71108.5,Bangalore,DL,0,aarav.gupta@mail.com
07/07/2026 23:36,Ishaan,Verma,Dominos,food,5791.65,Kolkata,KA,0,ishaan.verma@mail.com
10/21/2026 19:41,Meera,Das,Air India,food,75573.45,Hyderabad,GJ,0,meera.das@mail.com
02/15/2026 21:37,Arjun,Reddy,Pizza Hut,transport,63278.0,Ahmedabad,WB,0,arjun.reddy@mail.com
05/11/2026 04:38,Arjun,Singh,Air India,grocery,47934.28,Hyderabad,KA,1,arjun.singh@mail.com
04/02/2026 04:43,Neha,Patel,Reliance Store,transport,43691.32,Chennai,TN,1,neha.patel@mail.com
05/01/2026 23:59,Aarav,Das,Air India,transport,15211.46,Chennai,KA,0,aarav.das@mail.com
03/11/2026 01:23,Ananya,Nair,Uber,food,52413.55,Delhi,GJ,1,ananya.nair@mail.com
04/22/2026 17:44,Ishaan,Nair,Zomato,electronics,54209.71,Delhi,KA,0,ishaan.nair@mail.com
02/19/2026 19:03,Meera,Patel,Air India,food,12741.13,Mumbai,DL,0,meera.patel@mail.com
11/15/2026 03:37,Ishaan,Patel,Air India,grocery,8322.98,Delhi,TS,1,ishaan.patel@mail.com
11/22/2026 06:38,Rohan,Nair,Flipkart,grocery,58314.8,Pune,TN,0,rohan.nair@mail.com
04/20/2026 20:31,Kavya,Patel,Apple Store,transport,71126.06,Ahmedabad,MH,0,kavya.patel@mail.com
03/21/2026 16:26,Rohan,Mehta,Dominos,transport,71160.17,Chennai,TS,1,rohan.mehta@mail.com
08/18/2026 11:06,Kavya,Gupta,Starbucks,food,68741.0,Kolkata,WB,0,kavya.gupta@mail.com
03/13/2026 19:46,Rohan,Reddy,Zomato,electronics,38265.41,Chennai,WB,0,rohan.reddy@mail.com
07/02/2026 17:22,Rohan,Singh,Croma,transport,76818.63,Delhi,TS,0,rohan.singh@mail.com
07/06/2026 20:52,Aditya,Reddy,Flipkart,grocery,73318.32,Hyderabad,KA,0,aditya.reddy@mail.com
05/14/2026 07:53,Arjun,Verma,Uber,food,30140.0,Hyderabad,TS,0,arjun.verma@mail.com
03/14/2026 03:55,Rohan,Kapoor,Myntra,grocery,19463.62,Chennai,MH,0,rohan.kapoor@mail.com
10/15/2026 00:23,Meera,Reddy,Zomato,shopping,71426.47,Mumbai,TS,1,meera.reddy@mail.com
06/19/2026 12:45,Neha,Singh,Nike,travel,33704.03,Ahmedabad,KA,0,neha.singh@mail.com
09/28/2026 04:15,Riya,Kapoor,Reliance Store,electronics,32049.31,Chennai,WB,0,riya.kapoor@mail.com
04/26/2026 03:16,Arjun,Nair,Starbucks,food,39269.97,Delhi,TN,0,arjun.nair@mail.com
07/05/2026 19:18,Riya,Patel,Ola,shopping,35642.31,Mumbai,TS,0,riya.patel@mail.com
04/25/2026 21:06,Ananya,Patel,Dominos,shopping,66622.77,Hyderabad,MH,0,ananya.patel@mail.com
08/24/2026 06:53,Meera,Das,Swiggy,transport,15458.47,Pune,GJ,0,meera.das@mail.com
11/26/2026 23:20,Arjun,Reddy,Swiggy,shopping,79962.14,Mumbai,TS,0,arjun.reddy@mail.com
06/23/2026 05:36,Aditya,Das,Zomato,food,71169.77,Ahmedabad,GJ,0,aditya.das@mail.com
01/21/2026 12:39,Arjun,Nair,Flipkart,grocery,16012.9,Mumbai,GJ,0,arjun.nair@mail.com
09/11/2026 01:08,Ishaan,Verma,Reliance Store,food,56.18,Bangalore,MH,0,ishaan.verma@mail.com
04/16/2026 01:34,Ananya,Verma,Myntra,food,62269.11,Delhi,TS,1,ananya.verma@mail.com
09/12/2026 21:25,Aarav,Reddy,Starbucks,electronics,31617.53,Kolkata,MH,0,aarav.reddy@mail.com
07/17/2026 11:27,Ishaan,Gupta,Reliance Store,grocery,57844.08,Delhi,KA,1,ishaan.gupta@mail.com
01/13/2026 10:06,Arjun,Reddy,Zomato,grocery,32962.69,Delhi,TS,0,arjun.reddy@mail.com
01/02/2026 08:16,Ishaan,Nair,Uber,travel,22799.39,Chennai,MH,0,ishaan.nair@mail.com
02/28/2026 22:59,Riya,Patel,Reliance Store,food,55152.61,Hyderabad,MH,0,riya.patel@mail.com
07/01/2026 07:12,Neha,Singh,Myntra,transport,30902.85,Pune,DL,0,neha.singh@mail.com
12/15/2026 07:13,Rohan,Gupta,Reliance Store,shopping,20158.36,Mumbai,WB,0,rohan.gupta@mail.com
06/20/2026 02:20,Ananya,Patel,Flipkart,food,57262.47,Ahmedabad,GJ,1,ananya.patel@mail.com
01/09/2026 21:38,Aarav,Kapoor,Myntra,shopping,38379.92,Hyderabad,TS,0,aarav.kapoor@mail.com
11/13/2026 13:02,Rohan,Singh,Zomato,travel,43384.04,Ahmedabad,MH,0,rohan.singh@mail.com
11/22/2026 19:31,Rohan,Nair,Amazon,grocery,20396.95,Ahmedabad,GJ,0,rohan.nair@mail.com
03/24/2026 13:08,Neha,Das,Myntra,food,62300.62,Ahmedabad,KA,0,neha.das@mail.com
02/07/2026 08:20,Neha,Gupta,Flipkart,grocery,56842.57,Ahmedabad,TN,0,neha.gupta@mail.com
10/10/2026 18:02,Rohan,Sharma,Pizza Hut,travel,17584.27,Delhi,MH,0,rohan.sharma@mail.com
04/04/2026 08:51,Neha,Mehta,Apple Store,food,71638.35,Pune,KA,0,neha.mehta@mail.com
11/07/2026 11:31,Rohan,Mehta,Zomato,food,9687.75,Hyderabad,MH,1,rohan.mehta@mail.com
06/15/2026 16:04,Ananya,Reddy,Reliance Store,shopping,45909.34,Delhi,WB,0,ananya.reddy@mail.com
01/21/2026 16:51,Neha,Das,Apple Store,food,26174.33,Hyderabad,DL,0,neha.das@mail.com
12/01/2026 07:45,Rohan,Reddy,Air India,transport,8638.23,Chennai,KA,0,rohan.reddy@mail.com
04/07/2026 19:20,Rohan,Verma,Reliance Store,grocery,15290.3,Bangalore,TS,0,rohan.verma@mail.com
09/21/2026 12:58,Aarav,Patel,Flipkart,food,70469.39,Mumbai,WB,0,aarav.patel@mail.com
12/22/2026 09:55,Neha,Sharma,Zomato,travel,50215.05,Chennai,GJ,0,neha.sharma@mail.com
03/17/2026 01:27,Meera,Das,Reliance Store,transport,63617.12,Delhi,MH,1,meera.das@mail.com
11/15/2026 15:54,Ishaan,Verma,Flipkart,electronics,44194.83,Delhi,DL,0,ishaan.verma@mail.com
06/26/2026 03:04,Riya,Sharma,Croma,electronics,44591.58,Bangalore,KA,1,riya.sharma@mail.com
09/11/2026 17:07,Kavya,Das,Flipkart,electronics,17937.24,Hyderabad,WB,0,kavya.das@mail.com
10/02/2026 11:46,Aditya,Patel,IRCTC,travel,15721.21,Bangalore,MH,0,aditya.patel@mail.com
09/14/2026 15:58,Meera,Verma,Uber,shopping,51206.5,Ahmedabad,KA,0,meera.verma@mail.com
07/27/2026 18:08,Arjun,Gupta,Swiggy,travel,67689.44,Mumbai,TS,1,arjun.gupta@mail.com
08/04/2026 04:08,Arjun,Kapoor,Apple Store,travel,27916.24,Ahmedabad,TS,0,arjun.kapoor@mail.com
04/25/2026 09:22,Neha,Reddy,Reliance Store,grocery,36013.03,Hyderabad,TS,0,neha.reddy@mail.com
01/10/2026 08:32,Rohan,Mehta,Flipkart,electronics,67978.72,Delhi,DL,0,rohan.mehta@mail.com
03/03/2026 12:25,Ananya,Gupta,Big Bazaar,travel,39035.95,Chennai,MH,0,ananya.gupta@mail.com
03/15/2026 04:18,Aditya,Das,Dominos,shopping,4249.95,Ahmedabad,KA,0,aditya.das@mail.com
02/27/2026 18:40,Ishaan,Patel,IRCTC,transport,12288.59,Hyderabad,TS,0,ishaan.patel@mail.com
09/09/2026 15:07,Ishaan,Singh,Zomato,travel,75875.25,Chennai,DL,1,ishaan.singh@mail.com
05/12/2026 08:13,Neha,Gupta,Uber,travel,30335.43,Pune,MH,0,neha.gupta@mail.com
08/23/2026 20:05,Riya,Gupta,Starbucks,food,36821.04,Bangalore,WB,0,riya.gupta@mail.com
04/17/2026 13:37,Kavya,Gupta,Croma,transport,17229.99,Bangalore,KA,0,kavya.gupta@mail.com
11/17/2026 20:59,Riya,Verma,Ola,shopping,42206.29,Hyderabad,TN,0,riya.verma@mail.com
03/21/2026 16:22,Riya,Das,Swiggy,electronics,16471.29,Bangalore,TS,0,riya.das@mail.com
07/28/2026 07:20,Ananya,Verma,Croma,electronics,25390.45,Hyderabad,TS,0,ananya.verma@mail.com
04/20/2026 07:24,Aditya,Singh,Ola,travel,49782.62,Bangalore,TS,0,aditya.singh@mail.com
09/26/2026 06:37,Aarav,Gupta,Amazon,transport,27719.12,Kolkata,GJ,0,aarav.gupta@mail.com
10/20/2026 09:13,Neha,Das,Uber,food,8196.48,Hyderabad,DL,0,neha.das@mail.com
12/08/2026 02:35,Aditya,Reddy,Big Bazaar,transport,57782.67,Ahmedabad,MH,1,aditya.reddy@mail.com
09/21/2026 07:58,Meera,Verma,Starbucks,travel,36567.47,Kolkata,KA,0,meera.verma@mail.com
03/09/2026 10:20,Meera,Patel,Starbucks,travel,9562.74,Chennai,KA,0,meera.patel@mail.com
04/09/2026 09:19,Kavya,Nair,Dominos,shopping,31936.24,Ahmedabad,MH,0,kavya.nair@mail.com
06/10/2026 02:17,Kavya,Das,Reliance Store,electronics,56987.98,Bangalore,DL,1,kavya.das@mail.com
01/15/2026 19:42,Kavya,Kapoor,Big Bazaar,transport,8355.77,Ahmedabad,GJ,0,kavya.kapoor@mail.com
06/09/2026 07:31,Rohan,Reddy,Starbucks,travel,5971.79,Hyderabad,KA,0,rohan.reddy@mail.com
10/03/2026 04:29,Kavya,Nair,Big Bazaar,travel,48395.31,Hyderabad,GJ,1,kavya.nair@mail.com
04/14/2026 16:27,Ananya,Singh,IRCTC,travel,14946.79,Hyderabad,TS,0,ananya.singh@mail.com
02/11/2026 15:04,Aarav,Gupta,Pizza Hut,electronics,79664.85,Delhi,WB,0,aarav.gupta@mail.com
01/22/2026 01:07,Ishaan,Reddy,Croma,electronics,63822.95,Delhi,TS,1,ishaan.reddy@mail.com
01/02/2026 20:58,Meera,Gupta,Big Bazaar,electronics,55555.04,Ahmedabad,DL,0,meera.gupta@mail.com
07/10/2026 00:23,Ananya,Nair,Apple Store,travel,69344.97,Chennai,KA,1,ananya.nair@mail.com
05/23/2026 02:32,Meera,Mehta,Pizza Hut,shopping,14853.04,Pune,TS,0,meera.mehta@mail.com
02/26/2026 21:37,Aarav,Kapoor,Croma,grocery,65828.6,Mumbai,KA,1,aarav.kapoor@mail.com
01/14/2026 14:46,Arjun,Sharma,Zomato,transport,67573.74,Delhi,TS,0,arjun.sharma@mail.com
04/13/2026 15:38,Rohan,Das,Big Bazaar,transport,74345.0,Chennai,DL,0,rohan.das@mail.com
02/18/2026 11:39,Neha,Singh,Ola,grocery,32643.54,Mumbai,MH,0,neha.singh@mail.com
09/01/2026 22:40,Arjun,Singh,Amazon,transport,71192.01,Delhi,WB,0,arjun.singh@mail.com
12/24/2026 12:45,Neha,Gupta,Amazon,transport,43373.97,Ahmedabad,KA,0,neha.gupta@mail.com
03/22/2026 13:58,Ananya,Das,Apple Store,food,51710.0,Kolkata,TS,0,ananya.das@mail.com
02/26/2026 20:53,Aarav,Nair,Pizza Hut,travel,25548.11,Pune,TN,0,aarav.nair@mail.com
07/28/2026 19:19,Ishaan,Nair,Swiggy,electronics,52451.69,Delhi,MH,0,ishaan.nair@mail.com
10/23/2026 04:55,Arjun,Mehta,Dominos,travel,2596.5,Kolkata,TS,0,arjun.mehta@mail.com
01/22/2026 16:09,Riya,Patel,Big Bazaar,travel,45444.76,Kolkata,TS,0,riya.patel@mail.com
12/08/2026 12:42,Arjun,Mehta,Starbucks,electronics,22952.9,Ahmedabad,KA,0,arjun.mehta@mail.com
08/06/2026 03:02,Neha,Kapoor,IRCTC,transport,16161.64,Chennai,TN,0,neha.kapoor@mail.com
02/02/2026 22:55,Neha,Mehta,Starbucks,grocery,73796.36,Chennai,WB,0,neha.mehta@mail.com
10/06/2026 15:04,Kavya,Nair,Myntra,travel,61169.21,Delhi,GJ,1,kavya.nair@mail.com
03/25/2026 19:28,Ishaan,Patel,Apple Store,transport,54377.62,Chennai,DL,0,ishaan.patel@mail.com
07/22/2026 21:08,Riya,Reddy,Dominos,travel,16861.7,Hyderabad,GJ,0,riya.reddy@mail.com
12/22/2026 19:26,Riya,Kapoor,Zomato,travel,31335.69,Kolkata,MH,0,riya.kapoor@mail.com
09/15/2026 12:16,Neha,Sharma,IRCTC,shopping,71741.31,Pune,KA,0,neha.sharma@mail.com
06/06/2026 03:13,Ishaan,Singh,Reliance Store,transport,43195.22,Ahmedabad,TS,1,ishaan.singh@mail.com
05/05/2026 11:45,Rohan,Das,Amazon,food,68579.65,Pune,GJ,0,rohan.das@mail.com
02/22/2026 00:26,Arjun,Gupta,Big Bazaar,electronics,65821.69,Bangalore,DL,1,arjun.gupta@mail.com
07/14/2026 02:10,Riya,Patel,IRCTC,grocery,29643.07,Chennai,KA,0,riya.patel@mail.com
09/18/2026 23:47,Rohan,Kapoor,Ola,travel,40957.26,Hyderabad,DL,0,rohan.kapoor@mail.com
05/05/2026 16:31,Ananya,Patel,Zomato,travel,18108.27,Pune,TS,0,ananya.patel@mail.com
08/19/2026 06:02,Ananya,Verma,Ola,travel,56011.47,Bangalore,WB,0,ananya.verma@mail.com
02/14/2026 21:28,Aditya,Das,Croma,shopping,78168.35,Hyderabad,KA,0,aditya.das@mail.com
01/06/2026 04:40,Neha,Das,Dominos,shopping,51720.25,Bangalore,TN,1,neha.das@mail.com
07/19/2026 16:55,Aditya,Mehta,Uber,transport,62436.79,Delhi,GJ,0,aditya.mehta@mail.com
08/10/2026 10:41,Kavya,Nair,Reliance Store,grocery,16811.49,Kolkata,TS,0,kavya.nair@mail.com
10/03/2026 16:47,Riya,Nair,Uber,shopping,13169.41,Ahmedabad,WB,0,riya.nair@mail.com
05/01/2026 23:48,Kavya,Gupta,Starbucks,transport,60357.49,Hyderabad,DL,0,kavya.gupta@mail.com
09/22/2026 20:15,Meera,Reddy,Myntra,travel,22788.68,Hyderabad,GJ,0,meera.reddy@mail.com
06/10/2026 10:37,Kavya,Das,Ola,food,50319.09,Ahmedabad,WB,0,kavya.das@mail.com
06/24/2026 05:27,Aarav,Das,IRCTC,grocery,67276.7,Delhi,MH,0,aarav.das@mail.com
11/11/2026 10:25,Aditya,Kapoor,IRCTC,travel,58371.47,Delhi,GJ,0,aditya.kapoor@mail.com
03/01/2026 23:48,Neha,Das,Dominos,electronics,54589.08,Ahmedabad,GJ,0,neha.das@mail.com
09/25/2026 21:28,Neha,Singh,Starbucks,grocery,61222.62,Ahmedabad,TS,1,neha.singh@mail.com
07/23/2026 01:10,Meera,Sharma,Croma,electronics,56134.11,Chennai,KA,1,meera.sharma@mail.com
05/25/2026 07:24,Kavya,Sharma,Reliance Store,travel,3279.35,Pune,DL,0,kavya.sharma@mail.com
01/03/2026 07:47,Rohan,Kapoor,IRCTC,shopping,35503.16,Ahmedabad,TS,0,rohan.kapoor@mail.com
03/06/2026 15:02,Ishaan,Nair,Air India,shopping,46272.83,Hyderabad,GJ,0,ishaan.nair@mail.com
07/13/2026 23:10,Neha,Reddy,Amazon,travel,66375.74,Ahmedabad,DL,0,neha.reddy@mail.com
03/17/2026 12:24,Meera,Patel,Starbucks,transport,4849.94,Mumbai,MH,0,meera.patel@mail.com
03/23/2026 06:09,Meera,Mehta,Big Bazaar,grocery,63846.68,Bangalore,GJ,1,meera.mehta@mail.com
11/23/2026 09:16,Neha,Das,Zomato,travel,20362.5,Delhi,WB,0,neha.das@mail.com
04/14/2026 14:23,Aarav,Gupta,Big Bazaar,food,17158.31,Bangalore,KA,0,aarav.gupta@mail.com
11/10/2026 13:39,Riya,Singh,Amazon,food,64307.19,Chennai,DL,0,riya.singh@mail.com
10/05/2026 21:45,Kavya,Sharma,Uber,electronics,71792.11,Hyderabad,WB,0,kavya.sharma@mail.com
07/27/2026 21:13,Ananya,Kapoor,Myntra,transport,76984.18,Bangalore,MH,0,ananya.kapoor@mail.com
01/03/2026 02:11,Aarav,Verma,Croma,food,38869.83,Bangalore,MH,0,aarav.verma@mail.com
03/12/2026 20:35,Ananya,Sharma,Pizza Hut,electronics,50290.4,Delhi,DL,1,ananya.sharma@mail.com
09/14/2026 09:14,Meera,Das,Uber,grocery,67480.04,Mumbai,MH,0,meera.das@mail.com
01/22/2026 04:08,Arjun,Mehta,Starbucks,grocery,30468.25,Mumbai,DL,0,arjun.mehta@mail.com
11/13/2026 19:08,Neha,Verma,Pizza Hut,travel,12293.1,Kolkata,WB,1,neha.verma@mail.com
08/14/2026 04:07,Aarav,Mehta,Air India,travel,78999.05,Mumbai,WB,1,aarav.mehta@mail.com
01/03/2026 06:13,Aditya,Gupta,Apple Store,shopping,36383.65,Mumbai,TS,0,aditya.gupta@mail.com
12/19/2026 19:14,Meera,Patel,Swiggy,grocery,25308.35,Hyderabad,TN,0,meera.patel@mail.com
09/06/2026 20:12,Ishaan,Kapoor,Pizza Hut,electronics,44590.42,Kolkata,GJ,0,ishaan.kapoor@mail.com
01/04/2026 07:16,Arjun,Singh,Flipkart,shopping,63699.72,Pune,WB,0,arjun.singh@mail.com
01/24/2026 11:14,Ananya,Patel,Zomato,shopping,73481.72,Chennai,GJ,0,ananya.patel@mail.com
01/07/2026 19:08,Rohan,Gupta,Flipkart,travel,406.46,Pune,GJ,0,rohan.gupta@mail.com
03/28/2026 14:31,Rohan,Gupta,IRCTC,grocery,40977.77,Kolkata,MH,0,rohan.gupta@mail.com
12/07/2026 04:42,Aditya,Patel,IRCTC,food,58177.8,Ahmedabad,TS,1,aditya.patel@mail.com
05/16/2026 20:37,Meera,Verma,Myntra,electronics,51033.35,Pune,DL,0,meera.verma@mail.com
10/15/2026 14:14,Ishaan,Singh,Croma,travel,1417.25,Kolkata,GJ,0,ishaan.singh@mail.com
12/23/2026 23:59,Ishaan,Patel,Starbucks,shopping,18725.51,Kolkata,MH,0,ishaan.patel@mail.com
05/21/2026 10:06,Neha,Kapoor,Big Bazaar,grocery,25801.96,Pune,MH,0,neha.kapoor@mail.com
09/10/2026 10:21,Ananya,Das,Starbucks,grocery,3118.21,Delhi,GJ,0,ananya.das@mail.com
02/27/2026 07:08,Aarav,Singh,Dominos,food,17064.86,Kolkata,WB,0,aarav.singh@mail.com
07/16/2026 19:22,Riya,Das,Reliance Store,shopping,60806.33,Pune,WB,0,riya.das@mail.com
07/02/2026 08:13,Riya,Kapoor,Zomato,shopping,41381.24,Pune,TN,0,riya.kapoor@mail.com
05/04/2026 03:01,Meera,Sharma,Apple Store,electronics,23925.11,Pune,MH,0,meera.sharma@mail.com
05/08/2026 22:59,Meera,Singh,Starbucks,food,20513.88,Delhi,TS,0,meera.singh@mail.com
07/20/2026 02:53,Arjun,Patel,Nike,travel,16294.89,Chennai,KA,0,arjun.patel@mail.com
05/06/2026 12:23,Aarav,Gupta,Ola,electronics,29236.55,Hyderabad,TN,0,aarav.gupta@mail.com
12/02/2026 21:10,Ananya,Gupta,Dominos,shopping,47875.9,Delhi,TS,1,ananya.gupta@mail.com
11/28/2026 04:38,Ishaan,Gupta,Flipkart,food,77727.92,Delhi,WB,1,ishaan.gupta@mail.com
08/17/2026 07:12,Arjun,Sharma,Starbucks,shopping,28593.45,Pune,TN,0,arjun.sharma@mail.com
12/26/2026 05:51,Neha,Patel,Dominos,electronics,76361.74,Kolkata,KA,0,neha.patel@mail.com
02/17/2026 13:39,Kavya,Gupta,Reliance Store,travel,12929.4,Kolkata,GJ,0,kavya.gupta@mail.com
07/08/2026 05:19,Arjun,Verma,Uber,grocery,66497.54,Kolkata,GJ,0,arjun.verma@mail.com
01/12/2026 07:58,Kavya,Mehta,Apple Store,travel,21624.57,Kolkata,GJ,0,kavya.mehta@mail.com
04/19/2026 23:55,Aditya,Mehta,Pizza Hut,shopping,27239.64,Pune,TN,0,aditya.mehta@mail.com
02/20/2026 05:36,Rohan,Patel,Starbucks,transport,46290.56,Kolkata,TN,0,rohan.patel@mail.com
01/28/2026 23:39,Arjun,Das,IRCTC,electronics,56199.87,Chennai,WB,0,arjun.das@mail.com
07/26/2026 06:53,Rohan,Verma,Myntra,transport,57830.27,Chennai,MH,0,rohan.verma@mail.com
05/26/2026 17:14,Meera,Mehta,Uber,transport,43442.77,Chennai,DL,0,meera.mehta@mail.com
06/02/2026 03:14,Rohan,Sharma,Nike,electronics,62182.32,Delhi,DL,1,rohan.sharma@mail.com
01/09/2026 07:47,Riya,Nair,Apple Store,shopping,23389.99,Mumbai,TS,0,riya.nair@mail.com
04/03/2026 01:45,Aarav,Nair,Big Bazaar,grocery,17216.33,Pune,TS,0,aarav.nair@mail.com
08/26/2026 08:36,Ananya,Nair,Ola,transport,21635.56,Hyderabad,DL,0,ananya.nair@mail.com
11/18/2026 10:58,Arjun,Kapoor,Flipkart,shopping,76596.52,Chennai,DL,0,arjun.kapoor@mail.com
08/28/2026 06:55,Ananya,Gupta,Reliance Store,shopping,63637.98,Delhi,MH,0,ananya.gupta@mail.com
08/12/2026 19:41,Aditya,Gupta,Myntra,grocery,40209.88,Ahmedabad,KA,0,aditya.gupta@mail.com
10/23/2026 11:27,Kavya,Singh,Myntra,food,7693.25,Ahmedabad,TS,0,kavya.singh@mail.com
12/23/2026 20:34,Aditya,Verma,Pizza Hut,travel,30048.45,Kolkata,DL,0,aditya.verma@mail.com
08/27/2026 10:59,Aditya,Sharma,Nike,shopping,25352.66,Bangalore,KA,0,aditya.sharma@mail.com
05/15/2026 17:27,Riya,Reddy,Amazon,grocery,52733.76,Ahmedabad,GJ,0,riya.reddy@mail.com
01/08/2026 18:48,Aarav,Verma,Apple Store,transport,62559.74,Kolkata,MH,0,aarav.verma@mail.com
